country_m49,country_alpha3,country_name,series_code,goal,applicability,expected_cadence_years,latest_year,observed_years,recent_completeness,staleness,regularity,has_aggregate_slice,disaggregation,nature_counts,global_scarcity,measurement_priority_v1,score_components
100,BGR,Bulgaria,SP_PSR_OSATIS_HLTH,16,universal,1,2023,2015;2016;2017;2018;2020;2021;2022;2023,0.6,0.6667,0.7656,True,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 24}",1.0,61.98,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.432292, ""staleness"": 0.6667}"
100,BGR,Bulgaria,VC_DSR_GDPLS,1,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 18}",1.0,61.98,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.432292, ""staleness"": 0.6667}"
174,COM,Comoros,SP_PSR_OSATIS_HLTH,16,universal,1,2023,2018;2019;2022;2023,0.4,0.6667,0.6387,True,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 12}",1.0,61.98,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.182292, ""staleness"": 0.6667}"
246,FIN,Finland,SI_COV_BENFTS,1,universal,2,2022,2015;2016;2018;2019;2022,0.3333,0.5,0.6785,True,"{""age"": false, ""location"": false, ""sex"": true}","{""estimated"": 11}",0.9896,61.98,"{""completeness_deficit"": 0.6667, ""global_scarcity"": 0.9896, ""population_percentile"": 0.401042, ""staleness"": 0.5}"
300,GRC,Greece,SG_URB_CSPART,11,universal,1,2024,2024,0.2,0.3333,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 1}",0.9948,61.98,"{""completeness_deficit"": 0.8, ""global_scarcity"": 0.9948, ""population_percentile"": 0.520833, ""staleness"": 0.3333}"
417,KGZ,Kyrgyzstan,SL_TLF_NEET,8,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 27}",0.9741,61.98,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.9741, ""population_percentile"": 0.458333, ""staleness"": 0.6667}"
504,MAR,Morocco,SE_ADT_ACTS,4,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2024,0.4,0.3333,0.6475,False,"{""age"": true, ""location"": true, ""sex"": true}","{""country"": 918}",0.9741,61.98,"{""completeness_deficit"": 0.6, ""global_scarcity"": 0.9741, ""population_percentile"": 0.791667, ""staleness"": 0.3333}"
508,MOZ,Mozambique,ER_REG_UNFCIM,14,universal,1,2024,2018;2020;2022;2024,0.4,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""unavailable"": 4}",1.0,61.98,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.765625, ""staleness"": 0.3333}"
508,MOZ,Mozambique,FB_BNK_ACCSS,8,universal,1,2024,2017;2021;2024,0.4,0.3333,0.875,False,"{""age"": true, ""location"": true, ""sex"": true}","{""global_monitoring"": 29}",1.0,61.98,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.765625, ""staleness"": 0.3333}"
508,MOZ,Mozambique,SG_LGL_GENEQEMP,5,universal,1,2024,2018;2020;2022;2024,0.4,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 4}",1.0,61.98,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.765625, ""staleness"": 0.3333}"
492,MCO,Monaco,ER_GRF_ANIMKPT_TRB,2,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.0725,61.97,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.0725, ""population_percentile"": 0.026042, ""staleness"": 1.0}"
492,MCO,Monaco,ER_NOEX_TRBBREDN,2,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.0725,61.97,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.0725, ""population_percentile"": 0.026042, ""staleness"": 1.0}"
674,SMR,San Marino,AG_PRD_FIESMS,2,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.0829,61.97,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.0829, ""population_percentile"": 0.015625, ""staleness"": 1.0}"
798,TUV,Tuvalu,SL_EMP_PCAP,8,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.0984,61.97,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.0984, ""population_percentile"": 0.0, ""staleness"": 1.0}"
620,PRT,Portugal,SE_ACS_CMPTR,4,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 28, ""estimated"": 3}",0.886,61.89,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.886, ""population_percentile"": 0.541667, ""staleness"": 0.6667}"
100,BGR,Bulgaria,SE_ADT_EDUCTRN,4,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": true, ""location"": false, ""sex"": true}","{""estimated"": 81}",0.9948,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.9948, ""population_percentile"": 0.432292, ""staleness"": 0.6667}"
100,BGR,Bulgaria,VC_DSR_CDAN,11,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 9}",0.9948,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.9948, ""population_percentile"": 0.432292, ""staleness"": 0.6667}"
222,SLV,El Salvador,DT_TDS_DECT,17,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,EG_EGY_PRIM,7,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,EG_FEC_RNEW,7,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,EN_ATM_CO2,9,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 18}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,EN_ATM_PM25,11,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,True,"{""age"": false, ""location"": true, ""sex"": false}","{""estimated"": 45}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,ER_H2O_STRESS,6,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 2, ""estimated"": 34}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,ER_H2O_WUEYST,6,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 15, ""estimated"": 21}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,GB_POP_SCIERD,9,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,GB_XPD_RSDV,9,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,GC_GOB_TAXD,17,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,GR_G14_GDP,17,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,SE_TOT_CPLR,4,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": true, ""sex"": true}","{""country"": 1458}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,SG_STT_CAPTY,17,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,SH_ACS_UNHC_25,3,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,SH_MED_DEN,3,universal,1,2023,2015;2016;2017;2018;2021;2022;2023,0.6,0.6667,0.6414,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 19}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,SH_STA_ANEM,2,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""modeled"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,SH_STA_MORT,3,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""modeled"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
222,SLV,El Salvador,ST_EMP_TRSMN,8,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 9}",1.0,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
748,SWZ,Eswatini,SL_TLF_NEET,8,universal,1,2023,2016;2021;2023,0.4,0.6667,0.7,False,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 9}",0.9741,61.88,"{""completeness_deficit"": 0.6, ""global_scarcity"": 0.9741, ""population_percentile"": 0.203125, ""staleness"": 0.6667}"
600,PRY,Paraguay,SE_ADT_ACTS,4,universal,1,2023,2015;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,0.7656,False,"{""age"": true, ""location"": true, ""sex"": true}","{""country"": 1087}",0.9741,61.88,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.9741, ""population_percentile"": 0.453125, ""staleness"": 0.6667}"
854,BFA,Burkina Faso,SG_REG_CENSUSN,17,universal,5,2019,2019,0.0,0.4,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 1}",0.4456,61.87,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.4456, ""population_percentile"": 0.697917, ""staleness"": 0.4}"
288,GHA,Ghana,EN_WWT_WWDS,6,universal,1,2024,2020;2022;2024,0.4,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 3}",1.0,61.87,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.760417, ""staleness"": 0.3333}"
288,GHA,Ghana,ER_REG_UNFCIM,14,universal,1,2024,2018;2020;2022;2024,0.4,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 3, ""unavailable"": 1}",1.0,61.87,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.760417, ""staleness"": 0.3333}"
288,GHA,Ghana,FB_BNK_ACCSS,8,universal,1,2024,2017;2021;2024,0.4,0.3333,0.875,False,"{""age"": true, ""location"": true, ""sex"": true}","{""global_monitoring"": 29}",1.0,61.87,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.760417, ""staleness"": 0.3333}"
288,GHA,Ghana,SG_LGL_GENEQEMP,5,universal,1,2024,2022;2024,0.4,0.3333,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 2}",1.0,61.87,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.760417, ""staleness"": 0.3333}"
376,ISR,Israel,FC_ACC_SSID,9,universal,1,2024,2024,0.2,0.3333,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 1}",1.0,61.87,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.510417, ""staleness"": 0.3333}"
376,ISR,Israel,IC_FRM_BRIB,16,universal,1,2024,2024,0.2,0.3333,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 1}",1.0,61.87,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.510417, ""staleness"": 0.3333}"
376,ISR,Israel,SG_REG_BRTH,16,universal,1,2024,2024,0.2,0.3333,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 1}",1.0,61.87,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.510417, ""staleness"": 0.3333}"
376,ISR,Israel,SH_PRV_SMOK,3,universal,1,2024,2015;2020;2024,0.2,0.3333,0.9,False,"{""age"": false, ""location"": false, ""sex"": true}","{""estimated"": 9}",1.0,61.87,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.510417, ""staleness"": 0.3333}"
584,MHL,Marshall Islands,ER_GRF_ANIMKPT_TRB,2,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.0725,61.87,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.0725, ""population_percentile"": 0.020833, ""staleness"": 1.0}"
584,MHL,Marshall Islands,ER_NOEX_TRBBREDN,2,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.0725,61.87,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.0725, ""population_percentile"": 0.020833, ""staleness"": 1.0}"
417,KGZ,Kyrgyzstan,SL_ISV_IFEM,8,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 81}",0.9637,61.78,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.9637, ""population_percentile"": 0.458333, ""staleness"": 0.6667}"
417,KGZ,Kyrgyzstan,SL_TLF_UEM,8,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": true, ""location"": false, ""sex"": true}","{""country"": 81}",0.9637,61.78,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.9637, ""population_percentile"": 0.458333, ""staleness"": 0.6667}"
222,SLV,El Salvador,SE_ADT_EDUCTRN,4,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": true, ""location"": false, ""sex"": true}","{""country"": 27, ""estimated"": 54}",0.9948,61.77,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.9948, ""population_percentile"": 0.427083, ""staleness"": 0.6667}"
328,GUY,Guyana,VC_ARM_SZTRACE,16,universal,1,2023,2021;2023,0.4,0.6667,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 2}",1.0,61.77,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.6667}"
348,HUN,Hungary,SG_REG_BRTH,16,universal,1,2024,2024,0.2,0.3333,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 1}",1.0,61.77,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.505208, ""staleness"": 0.3333}"
348,HUN,Hungary,SH_PRV_SMOK,3,universal,1,2024,2015;2020;2024,0.2,0.3333,0.9,False,"{""age"": false, ""location"": false, ""sex"": true}","{""estimated"": 9}",1.0,61.77,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.505208, ""staleness"": 0.3333}"
348,HUN,Hungary,SP_PSR_OSATIS_HLTH,16,universal,1,2024,2015;2024,0.2,0.3333,,True,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 6}",1.0,61.77,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.505208, ""staleness"": 0.3333}"
604,PER,Peru,EN_LND_CNSPOP,11,universal,1,2024,2021;2024,0.4,0.3333,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 12}",1.0,61.77,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.755208, ""staleness"": 0.3333}"
604,PER,Peru,EN_WWT_WWDS,6,universal,1,2024,2022;2024,0.4,0.3333,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 2}",1.0,61.77,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.755208, ""staleness"": 0.3333}"
604,PER,Peru,ER_REG_UNFCIM,14,universal,1,2024,2018;2020;2022;2024,0.4,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 4}",1.0,61.77,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.755208, ""staleness"": 0.3333}"
604,PER,Peru,FB_BNK_ACCSS,8,universal,1,2024,2017;2021;2024,0.4,0.3333,0.875,False,"{""age"": true, ""location"": true, ""sex"": true}","{""global_monitoring"": 29}",1.0,61.77,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.755208, ""staleness"": 0.3333}"
604,PER,Peru,SG_LGL_GENEQEMP,5,universal,1,2024,2018;2020;2022;2024,0.4,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 4}",1.0,61.77,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.755208, ""staleness"": 0.3333}"
678,STP,Sao Tome and Principe,SI_COV_BENFTS,1,universal,2,2021,2019;2020;2021,0.3333,0.6667,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 7}",0.9896,61.77,"{""completeness_deficit"": 0.6667, ""global_scarcity"": 0.9896, ""population_percentile"": 0.098958, ""staleness"": 0.6667}"
702,SGP,Singapore,DC_ENVTECH_IMP,17,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 9}",1.0,61.77,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.421875, ""staleness"": 0.6667}"
702,SGP,Singapore,EG_EGY_PRIM,7,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 9}",1.0,61.77,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.421875, ""staleness"": 0.6667}"
702,SGP,Singapore,EG_FEC_RNEW,7,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 9}",1.0,61.77,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.421875, ""staleness"": 0.6667}"
702,SGP,Singapore,EN_ATM_CO2,9,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 18}",1.0,61.77,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.421875, ""staleness"": 0.6667}"
702,SGP,Singapore,EN_ATM_PM25,11,universal,1,2023,2015;2016;2017;2018;2019;2020;2021;2022;2023,0.6,0.6667,1.0,True,"{""age"": false, ""location"": true, ""sex"": false}","{""estimated"": 45}",1.0,61.77,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.421875, ""staleness"": 0.6667}"
